Finansal yatırım araçlarının yıllara göre dönemsel reel getiri oranları;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The rates of profits created by means of financial invesment;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024;"Ağustos
August";3,35;1,64;0,86;;12,27;6,84;4,42;;20,57;5,16;1,92;;20,55;-11,20;-20,68;;-8,56;-10,07;-10,76;;-4,80;-9,40;-11,46;;9,44;-4,54;-7,49;;30,89;-3,58;-13,87;;2,29;0,60;-0,18;;4,41;-0,64;-2,89;;9,29;-4,68;-7,62;;24,73;-8,12;-17,92;;3,90;2,18;1,40;;6,33;1,19;-1,11;;11,49;-2,76;-5,76;;25,84;-7,30;-17,19;;6,58;4,82;4,01;;10,43;5,09;2,71;;31,04;14,3;10,77;;60,39;18,15;5,54;;0,99;-0,68;-1,44;;6,90;1,73;-0,58;;10,33;-3,77;-6,74;;2,34;-24,61;-32,66
2024;"Eylül
September";3,30;1,90;0,32;;11,73;6,34;2,58;;21,37;7,87;2,79;;26,93;-4,63;-15,03;;-1,46;-2,79;-4,30;;-6,14;-10,67;-13,83;;9,28;-2,87;-7,44;;20,93;-9,14;-19,05;;1,12;-0,25;-1,80;;4,54;-0,50;-4,02;;6,24;-5,57;-10,02;;25,96;-5,36;-15,68;;2,01;0,63;-0,93;;7,83;2,63;-1,00;;8,56;-3,51;-8,05;;30,94;-1,62;-12,34;;6,1;4,67;3,04;;17,36;11,7;7,75;;20,79;7,36;2,3;;70,69;28,25;14,27;;1,88;0,50;-1,06;;6,50;1,36;-2,22;;14,60;1,86;-2,94;;13,87;-14,44;-23,77
2024;"Ekim
October";3,35;2,03;0,46;;11,61;6,91;2,82;;23,87;12,61;5,22;;30,15;-1,58;-12,40;;-9,66;-10,81;-12,19;;-18,60;-22,03;-25,01;;-7,63;-16,03;-21,54;;10,34;-16,56;-25,74;;0,57;-0,71;-2,25;;4,04;-0,34;-4,15;;5,84;-3,78;-10,10;;22,77;-7,16;-17,37;;-1,16;-2,42;-3,93;;4,75;0,34;-3,50;;7,74;-2,05;-8,49;;26,86;-4,07;-14,62;;6,17;4,82;3,2;;20,06;15;10,6;;22,12;11,02;3,73;;73,68;31,34;16,89;;0,29;-0,99;-2,52;;3,18;-1,17;-4,95;;11,79;1,63;-5,05;;20,30;-9,03;-19,03
2024;"Kasım
November";3,36;2,68;1,10;;11,40;7,79;2,85;;24,19;14,36;6,65;;34,46;3,85;-8,59;;4,64;3,95;2,35;;-6,85;-9,87;-14,00;;-11,32;-18,34;-23,85;;18,09;-8,79;-19,72;;0,62;-0,04;-1,58;;2,33;-0,99;-5,52;;6,84;-1,62;-8,25;;20,17;-7,18;-18,30;;-2,02;-2,66;-4,17;;-1,22;-4,42;-8,80;;5,04;-3,28;-9,80;;18,22;-8,69;-19,63;;0,03;-0,63;-2,16;;12,68;9,03;4,03;;24,44;14,59;6,86;;64,9;27,37;12,11;;1,44;0,77;-0,78;;3,65;0,29;-4,30;;10,80;2,03;-4,85;;26,08;-2,62;-14,28
2024;"Aralık
December";3,49;3,08;2,43;;11,55;8,97;4,97;;23,39;14,72;6,60;;36,39;6,12;-5,53;;7,11;6,68;6,02;;1,25;-1,09;-4,72;;-4,97;-11,65;-17,90;;28,71;0,15;-10,85;;1,61;1,21;0,57;;2,82;0,44;-3,25;;7,48;-0,07;-7,14;;20,25;-6,43;-16,71;;0,11;-0,29;-0,91;;-3,06;-5,30;-8,78;;4,53;-2,82;-9,69;;15,38;-10,22;-20,09;;-1,07;-1,46;-2,08;;5,07;2,64;-1,13;;23,31;14,64;6,53;;54,67;20,35;7,13;;3,02;2,61;1,97;;4,81;2,38;-1,37;;11,62;3,77;-3,57;;18,86;-7,52;-17,68
2025;"Ocak
January";3,42;0,35;-1,53;;11,40;6,95;2,68;;21,64;11,86;3,29;;36,74;7,50;-3,79;;0,56;-2,43;-4,26;;11,72;7,26;2,98;;-8,26;-15,63;-22,10;;25,00;-1,73;-12,05;;1,55;-1,47;-3,31;;3,82;-0,33;-4,30;;8,01;-0,67;-8,29;;18,11;-7,15;-16,89;;0,41;-2,57;-4,40;;-1,51;-5,44;-9,22;;3,17;-5,12;-12,40;;12,12;-11,86;-21,11;;2,92;-0,14;-2,01;;1,86;-2,21;-6,11;;22,28;12,45;3,83;;52,34;19,76;7,19;;6,30;3,14;1,21;;11,09;6,65;2,40;;14,63;5,42;-2,67;;27,39;0,15;-10,36
2025;"Şubat
February";3,30;1,16;1,01;;11,30;5,33;2,56;;20,38;10,23;2,42;;35,62;8,31;-2,47;;-2,15;-4,18;-4,32;;5,40;-0,26;-2,88;;-1,82;-10,10;-16,47;;7,45;-14,18;-22,73;;1,82;-0,29;-0,44;;5,06;-0,58;-3,19;;7,51;-1,56;-8,53;;17,50;-6,16;-15,50;;2,39;0,26;0,12;;2,93;-2,59;-5,15;;1,68;-6,89;-13,49;;13,35;-9,47;-18,48;;10,21;7,92;7,76;;12,22;6,2;3,41;;26,45;15,79;7,58;;65,7;32,34;19,17;;2,76;0,63;0,48;;12,54;6,50;3,70;;16,64;6,80;-0,77;;28,69;2,78;-7,45
(1) 1997-2005 yılları arası getiriler cari mevduat faizi ile, 2006 Ocak sonrası getiriler ise bankalarda fiilen açılan tasarruf mevduatına uygulanan  ağırlıklı ortalama faiz oranları ile hesaplanmıştır.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
(1) Current interest rates were used between 1997-2005, weighted average interest rates have been used since 2006 January.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
(2) İMKB 100 Endeksi, 05.04.2013 tarihinden itibaren BIST 100 Endeksi adını almıştır.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
(2) IMKB 100 Index was renamed as BIST 100 Index from 04/05/2013.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
(3) 2002 Ocak ayından itibaren Mark yerine Euro takip edilmeye başlanmıştır.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
(3) Euro has been covered since January 2002 instead of Mark.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
(4) 1997-2004 yılları arasında 1994 temel yıllı TEFE, 2005-2013 yılları arasında 2003 temel yıllı ÜFE, 2014 yılı Ocak ayından itabaren ise 2003 temel yıllı;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Yİ-ÜFE değişim oranları kullanılmıştır.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
(4) 1994 based WPI, 2003 based PPI and 2003 based D-PPI rate of changes have been used for the years between 1997-2004, between 2005-2013 and after;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
January 2014, respectively.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
(e) Hatalı veri düzeltilmiştir.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
(e) Data is corrected.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
